gene,score,direction,meanLFC,LFC_GSE130437,LFC_GSE222367,LFC_GSE229235,consistent
TICAM1,0.026145875683240317,Up,1.1596302852378289,0.5730770424875649,1.152383740639905,1.7534300725860168,True
TNIK,0.026277222269104394,Up,1.761895879792301,3.3514316145538414,1.2089675919580334,0.725288432865028,True
IFITM1,0.02636618697658171,Up,2.1242457717491874,2.490256390479406,3.017955355547933,0.8645255692202238,True
SAMD11,0.026739367785736975,Up,2.0890596239914334,0.7478648324199221,1.167566571758988,4.3517474677953905,True
ATP5MG,0.02734177383253597,Down,-1.007705472005724,-0.922866102051342,-0.7106072267240753,-1.3896430872417547,True
SVIL,0.027405706247435515,Up,1.1184050025623689,0.39011381606194506,0.5558142849162322,2.4092869067089295,True
TMEM163,0.027405706247435515,Up,1.1051098692037131,1.138703814767286,0.777461801105238,1.3991639917386152,True
IFI6,0.02744465036201585,Up,3.040671813871839,3.4175531490574587,0.9894798292869138,4.714982463271144,True
CD24,0.027565973130623696,Down,-2.0881451143880105,-0.5775313206911742,-3.202147040168592,-2.484756982304266,True
FARP1,0.027630254425703347,Down,-1.1476150337609206,-1.0403913176541881,-0.6522719011809379,-1.750181882447636,True
MVP,0.027678446464422822,Up,2.2210947348009524,2.9190826060219193,2.7900663201311473,0.9541352782497915,True
EGFL7,0.027888378925177322,Up,1.931757809817402,1.0835114263197514,1.9298415369236113,2.7819204662088435,True
PTPRH,0.027920757070853362,Up,1.4026151802460296,1.8738554568619894,1.3534341537493788,0.98055593012672,True
DEPP1,0.027991653301411342,Up,1.900602075951886,1.3441409447323827,3.5158837127665907,0.8417815703566845,True
ZNF347,0.027991653301411342,Down,-1.4815620430335068,-1.212082848455289,-2.6519487169128864,-0.5806545637323451,True
FREM2,0.028460038020756858,Down,-2.4378995359445117,-1.1544104902111303,-3.9239042685569068,-2.235383849065497,True
ZNF217,0.02857359353376316,Up,1.5191481587390694,0.58091475571232,1.5228569298332224,2.4536727906716664,True
PGGHG,0.02857359353376316,Up,1.3809205044901398,1.2049310734433005,1.6483043756568851,1.2895260643702333,True
LAMA3,0.02857359353376316,Up,1.2772984677596775,0.6277549167180296,0.4490615747434899,2.755078911817513,True
ARG2,0.02886167628340544,Down,-1.021150086679027,-0.314322628397635,-1.07567115225132,-1.6734564793881264,True
SMC4,0.02918740582806492,Down,-1.0459070084765703,-2.464738414012481,-0.1927860761208082,-0.4801965352964216,True
HLA-A,0.029663667362270336,Up,1.1991751245101496,1.6555373112347753,1.922840363131664,0.019147699164009643,True
DLX3,0.029906315866961478,Down,-1.5441949977413687,-1.8178275220183315,-2.5546478692627015,-0.26010960194307303,True
STAT1,0.029914654929896735,Up,1.8530381721905693,1.073910607918857,0.49352758043303746,3.9916763282198136,True
GNG4,0.029914654929896735,Up,2.4391043271910315,0.29492132118373077,4.53375766298584,2.488633997403524,True
PTHLH,0.02997751097622249,Up,1.208051698381023,1.6900772379971243,0.40576291248881047,1.5283149446571342,True
N4BP3,0.030231318312324954,Down,-1.4330545070055278,-1.425823882205734,-2.600706393290494,-0.2726332455203558,True
AGL,0.030558586961216605,Down,-1.0786156016541693,-0.5947972580153084,-1.4836371101331236,-1.157412436814076,True
BBC3,0.030558586961216605,Up,1.1517967067998331,1.1844464001915265,1.0878749407396588,1.183068779468314,True
BTC,0.030641785335939385,Up,1.8379317691258155,3.7177723282048976,1.3757876276003829,0.4202353515721661,True
ZNF227,0.030869232881418247,Down,-1.0369699957850695,-1.26623440765025,-0.7088228332860795,-1.135852746418879,True
SPRY4,0.030886362344483227,Up,1.9548781725487083,1.0314112722412228,3.021366113525632,1.8118571318792702,True
MICAL1,0.031133734463041407,Up,1.2991611443693454,1.8567567875578,1.598818136354457,0.4419085091957791,True
NRP2,0.031216401451385566,Up,1.8649202864151733,1.4602990926241595,2.826594577827413,1.3078671887939473,True
STRA6,0.03153193978927836,Up,2.1495181972376214,0.7657689821997604,4.154747603310825,1.528038006202279,True
MYCL,0.03167265482108528,Down,-1.0367869994611303,-0.9128541307606156,-0.9529663738991299,-1.2445404937236455,True
SAMD9,0.032095690099405515,Up,2.0891208973276605,2.9781227191570396,0.6367949544515605,2.652445018374381,True
KIAA1549L,0.032095690099405515,Up,1.9460346369475612,0.38379121862036025,4.239516491457902,1.2147962007644209,True
MECOM,0.03216845338382529,Down,-1.7620767960637973,-1.1137539695139957,-3.2749609415227643,-0.8975154771546313,True
RAB36,0.0323467703481682,Up,1.4410704921914002,0.3836406556546862,2.467220535188965,1.472350285730549,True
DDAH1,0.03281347576056064,Down,-1.2390493094147776,-0.6764589615918429,-2.2072425744775828,-0.8334463921749069,True
FAM111B,0.03288567260105988,Down,-1.5444116187907102,-2.1524746124910497,-1.7281755301838087,-0.7525847136972719,True
KCNMA1,0.032957975263219176,Up,1.9242284956277576,2.364865419556837,0.9832931500867268,2.4245269172397093,True
NLRC5,0.033102898362504574,Up,2.010260869914335,2.254350724388707,1.8916983911813707,1.8847334941729275,True
HMGCS1,0.033175518954623916,Down,-1.3937391773739005,-0.617603955501317,-2.789496176161368,-0.7741174004590168,True
GPD2,0.03328464886385807,Down,-1.2603907743367981,-1.113283361430351,-2.2525208784451216,-0.41536808313492196,True
MICALL2,0.03339401783084828,Up,1.3901933202051664,0.7478781005630386,0.8201928572048931,2.6025090028475675,True
TNFAIP3,0.03348795178909042,Up,1.766384686585484,0.9562467434686305,3.2895176858449484,1.0533896304428727,True
GNG12,0.03354021543985283,Up,1.235717439981621,0.4148135686854648,1.3474055581003426,1.9449331931590559,True
BIN1,0.033549120195959944,Up,3.220148976537365,0.39234333945144756,6.373688082116957,2.894415508043692,True
SYDE2,0.033830950620125144,Down,-1.1984213400398684,-1.4232370602295459,-2.0407793555645664,-0.13124760432549346,True
CDC42EP3,0.033830950620125144,Up,1.4438687788093756,1.3202687200917875,2.9780050807884386,0.033332535547900784,True
PROSER2,0.03394445768643071,Up,1.8097589967118257,0.5678493227344412,3.210910167355375,1.6505175000456613,True
METTL26,0.034092256279118875,Up,1.1172487789915397,0.8182875771842226,1.05112229071801,1.4823364690723868,True
L1CAM,0.03424048327322547,Up,2.667723363872789,0.47906849275080476,3.7979787839249597,3.7261228149426024,True
PTPRN2,0.034275657268362965,Up,2.0104037983368097,3.185182076942682,0.07092159455097591,2.7751077235167707,True
CAND2,0.034275657268362965,Down,-1.0613391968163222,-0.12144678619937917,-0.14144319788696913,-2.921127606362618,True
MDGA1,0.03435193503018885,Up,1.2777168956429825,0.5300302415727024,1.367730125340244,1.9353903200160008,True
CHST1,0.03443520856050599,Up,1.7046147170196166,1.407670223869604,1.9276043962386868,1.778569530950559,True
JUNB,0.034500913218588,Up,1.19553969620181,1.2289773738161212,0.9157583540261742,1.441883360763135,True
PRR5L,0.0350020757030993,Up,1.50240017415885,0.9928180707725467,3.0520134668666214,0.4623689848373824,True
METRN,0.03510113323536054,Up,2.4967638322818457,1.01496180085795,1.4572675930916879,5.018062102895899,True
HAGHL,0.035403836281275886,Up,1.26605444669148,1.1464277207209048,0.8766546504348403,1.775080968918695,True
CHPF2,0.03567012476909133,Up,1.139848029808989,1.0640800179969898,1.735709965771704,0.6197541056582732,True
TSNARE1,0.03570827463192378,Up,1.1549034001033385,0.6412630889475993,0.8464434523242579,1.9770036590381581,True
HOXA3,0.03572837550985603,Down,-1.0864261845294627,-0.21757231079464914,-0.1293915643443936,-2.9123146784493454,True
NME3,0.03572837550985603,Up,1.9446110345438683,0.057424990373950546,0.7317143939361234,5.044693719321531,True
ZNF284,0.036014453247089115,Down,-1.0634338376013879,-1.3106823256917923,-0.5433824451613032,-1.3362367419510677,True
MCOLN2,0.036206700813453355,Down,-1.0378444937862519,-0.6695466374264017,-0.8911574019833618,-1.5528294419489919,True
NNT,0.03645648539591451,Down,-1.4719384634799848,-0.779343965292659,-3.004314304422722,-0.6321571207245736,True
GOLM1,0.036593245974451016,Up,1.6236038304838611,2.8480710399860767,0.9506396468639522,1.0721008046015543,True
BIK,0.03686545816970542,Up,1.47845030286539,1.7664988834724555,0.9568307894891909,1.712021235634523,True
LPIN2,0.03698253257904076,Up,1.5473942787039154,0.3898780042177438,1.397233736644653,2.855071095249349,True
CWF19L2,0.03721742446454401,Down,-1.0217488825202967,-0.8140377637434898,-0.8049238714463037,-1.4462850123710969,True
BAIAP3,0.037690187826313185,Up,1.339713947683005,0.949204434117127,0.3710468828535607,2.6988905260783276,True
ALOX15,0.03790656325911937,Down,-1.4914072672649663,-0.31436885010104654,-3.891148394940836,-0.26870455675301647,True
PCLO,0.03792806348739757,Down,-1.3852413741596639,-0.7253016189817918,-2.651539402443136,-0.7788831010540641,True
ELK3,0.03820684758166364,Up,1.7879268373416446,0.6246841001599802,3.7256825095540935,1.0134139023108595,True
SNED1,0.03828675033917493,Up,1.3790501051066784,1.311289712413998,1.008430486075462,1.8174301168305755,True
B2M,0.03862406699880468,Up,1.0592723907324497,1.2818737459116654,1.1666729906339475,0.7292704356517363,True
GPSM2,0.03892998657015374,Down,-1.0280003909555575,-1.303520510994415,-0.8824486298134876,-0.8980320320587695,True
KDELR3,0.03926747967025554,Up,1.4503028631835126,1.3560642548317792,0.29590003383378366,2.6989443008849747,True
RGS11,0.03933564487244677,Up,1.2714188331929632,0.6166430425660712,0.9846172778088982,2.21299617920392,True
KAZN,0.03966219301410025,Up,1.2405440276151027,0.4945536822255397,1.6908751669762085,1.5362032336435596,True
OPTN,0.039822993225926556,Up,1.2796833884575527,1.6252847595154236,1.6746799547800086,0.539085451077226,True
LY6E,0.039908286583426975,Up,2.0434144253203557,1.1915474287111367,0.5934797964802992,4.345216050769632,True
RAMP1,0.040083683705301125,Up,3.2165001979831005,0.3141517133836147,6.2892434786945115,3.046105401871175,True
MNS1,0.04011414047681522,Down,-1.1464056551864743,-0.9866571678199476,-1.5505503357152888,-0.9020094620241864,True
FAM83H,0.04080915338743884,Up,1.3980498174876832,0.9300802026656022,0.3635376927367312,2.9005315570607157,True
PSMB10,0.04111209739623595,Up,1.0571555490319386,1.0842692253354373,0.6920425830215032,1.3951548387388752,True
SH2D5,0.041133587039764934,Up,1.4264957595004841,1.0017815204987666,3.1351928632510293,0.1425128947516563,True
SEMA5A,0.04119599960996154,Down,-1.5563480488375971,-0.7737075385504318,-2.583581108347256,-1.311755499615104,True
STEAP3,0.04225442742937016,Up,1.2060934959053797,1.1915386422624852,1.1069903412054654,1.3197515042481884,True
EPCAM,0.042259737109952455,Down,-1.9677055488776605,-0.11192273459711878,-5.4664523576491755,-0.32474155438668756,True
DPAGT1,0.04265603077332499,Down,-1.0423179941343388,-0.12731510715638397,-1.493505757191265,-1.5061331180553672,True
BCAM,0.042682823245441794,Down,-1.2909782828527692,-0.9131377720181763,-1.8007878763294494,-1.159009200210682,True
UBE2E2,0.042752053842359895,Up,1.2221400023930336,1.7494732154640236,1.6795521022743307,0.2373946894407466,True
GPR173,0.04276884839239936,Up,1.308727523459437,1.1311669954147836,1.0448800394262476,1.75013553553728,True
DGAT1,0.04294440678962206,Up,1.0591942200655728,1.6089118944967478,0.08680545391503991,1.4818653117849307,True
NFASC,0.04294440678962206,Up,1.8662268699043505,2.2470432324914786,1.8037084200787517,1.547928957142821,True
SDC3,0.043027617195698004,Up,1.4455006559623438,0.48151770432468,1.685901889857252,2.169082373705099,True
TNFRSF25,0.04333033937843957,Up,1.1705065960805838,1.015020224951914,0.5695147360031618,1.926984827286676,True
IFI44,0.043504733629229096,Up,2.80488141170326,3.914267619606438,2.566874177478195,1.9335024380251458,True
PDE4A,0.04411705674812264,Up,1.7281015119461298,0.4148795652420995,2.751225177312086,2.018199793284204,True
PLEKHN1,0.044161012630061176,Up,1.6365686947629643,0.8060358662390751,1.0467766026749326,3.0568936153748854,True
ANP32E,0.04443472373462451,Down,-1.1101666085793231,-2.670455185350438,-0.04561862953146864,-0.6144260108560629,True
CST3,0.044469521586910206,Up,1.2767374557546698,0.5849217553982583,0.7496187588778639,2.495671852987887,True
KLF4,0.0447794640378326,Up,1.3175958869866264,0.7253590868876221,2.2729618435259327,0.9544667305463245,True
TMEM178A,0.04515948225917061,Up,1.216470144347378,2.3626455490006384,0.6973378877374765,0.5894269963040188,True
TNS1,0.04535888592811341,Up,1.1667824108285592,0.7503861400003332,1.6356427382167584,1.114318354268586,True
FRRS1,0.045482153114831586,Down,-1.2045471429676937,-1.1043908457825118,-2.2470876781979032,-0.2621629049226668,True
JPH3,0.04577940187628047,Up,1.3591913474129764,1.1090558307957998,2.0320092443368782,0.9365089671062513,True
E2F7,0.04588412229135622,Down,-1.2161117223718492,-2.5818025212226154,-0.777866851896176,-0.2886657939967561,True
KIFC2,0.04597807612748619,Up,1.5756556028974653,1.704938441449021,0.4035495085514329,2.618478858691942,True
MCOLN3,0.046124104194834044,Down,-1.3158076640431149,-1.0045704098408608,-0.8662812282403863,-2.076571354048098,True
IFIT1,0.046214691607656996,Up,2.7227509259326257,4.396373442447142,1.3854506451621493,2.386428690188586,True
KBTBD8,0.04660864384086844,Down,-1.1456521781204818,-0.3429980285991074,-0.3778008268101599,-2.716157678952178,True
ARHGEF16,0.04660864384086844,Up,2.306435123001678,0.5234203007743564,1.0185165923802522,5.377368475850425,True
BDKRB2,0.046877139043854814,Up,1.665572818335592,2.851163473720049,0.30920654538494907,1.836348435901778,True
AGTRAP,0.04689788073503396,Up,1.2521435718689429,0.9581572425227121,1.5583954324630935,1.2398780406210226,True
ABCG1,0.04707804738753356,Up,1.5273160345822268,1.6197299704461592,0.07755773821757127,2.88466039508295,True
EML5,0.04708119471977053,Down,-1.1298903693419797,-0.46907758122356735,-1.2732563655602764,-1.6473371612420957,True
SNCG,0.04738017053255997,Up,1.7312322070814596,2.3673758593394596,2.487598990468978,0.3387217714359412,True
CDKL1,0.04754156821602351,Down,-1.0162620051795301,-0.5223023840942984,-0.6395055930750958,-1.8869780383691959,True
PKD1,0.04772655465571868,Up,1.0379886258932853,1.176242732987324,1.0140296414522534,0.9236935032402784,True
MFSD2A,0.04805143446749506,Up,1.3266086713865446,0.8954128324186936,0.8106435091490436,2.273769672591896,True
MAML2,0.04837778527203081,Down,-2.141228680084627,-0.6172583884889149,-1.6865932827599148,-4.119834369005051,True
ZDBF2,0.04849575657095386,Up,1.0801604735350514,0.894251208006823,1.87935097742099,0.4668792351773412,True
ADAM8,0.048597780785943887,Up,1.726884618238022,0.2901800064562218,1.0517834539116795,3.8386903943461643,True
GRINA,0.04878149769023539,Up,1.6021572171732525,0.9643764282126861,0.3181998698763792,3.5238953534306923,True
SP110,0.048904460152097866,Up,1.5252641182562001,2.2275934945997116,0.4706519282347196,1.8775469319341695,True
KCTD17,0.04903491315005393,Up,1.1560821134073127,0.7118780084760072,1.3812588891243582,1.3751094426215724,True
C4orf19,0.04910941847011222,Down,-1.6145157042091067,-0.8745839488729783,-3.9076285906058033,-0.06133457314853878,True
PARP4,0.04910941847011222,Up,1.3189866092952163,0.24699285050148945,1.8506105220857474,1.8593564552984119,True
ARSA,0.04917649606510253,Up,1.409924094903822,1.320368021282894,0.46535634881840393,2.4440479146101683,True
TTYH3,0.04950791549854057,Up,1.3608459574544298,0.715996764675485,1.8721487824469178,1.4943923252408866,True
SERPINF2,0.04984082063941224,Up,1.335707229212377,1.1607906397954129,1.4084237146471301,1.437907333194588,True
