name,source,smiles,MW,LogP,HBD,HBA,TPSA,RotB,QED,heavy,Lipinski_viol
THIOTEPA,CHEMBL671,S=P(N1CC1)(N1CC1)N1CC1,189.22399999999996,0.15770000000000017,0,1,9.03,3,0.46137951425618995,11,0
FENOFIBRATE,CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,360.837,4.680000000000004,0,4,52.6,6,0.5540618915195044,25,0
PARGYLINE,CHEMBL673,C#CCN(C)Cc1ccccc1,159.232,1.7516,0,1,3.24,3,0.6072627909596671,12,0
HEXAMIDINE,CHEMBL25105,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,354.454,3.272940000000001,4,4,118.2,11,0.2811975425163641,26,0
ALENDRONATE SODIUM,CHEMBL675,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,249.096,-1.2731999999999999,6,4,161.30999999999997,5,0.32829033524227796,14,1
LEVONORDEFRIN,CHEMBL677,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,183.207,0.4784,4,4,86.71000000000001,2,0.5021061623437857,13,0
EPINEPHRINE,CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1,183.207,0.35060000000000013,4,4,72.72,3,0.5101568892419974,13,0
CEFACLOR ANHYDROUS,CHEMBL680,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,367.814,0.6213000000000004,3,5,112.73,4,0.672381193775388,24,0
ETOMIDATE,CHEMBL681,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,244.294,2.669100000000001,0,3,44.12,4,0.776550261358108,18,0
AMODIAQUINE,CHEMBL682,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,355.8690000000001,5.179200000000004,2,4,48.39,6,0.5980257885078599,25,1
DIETHYLCARBAMAZINE,CHEMBL684,CCN(CC)C(=O)N1CCN(C)CC1,199.29799999999994,0.6956,0,2,26.790000000000006,2,0.6541651065181895,14,0
MEBENDAZOLE,CHEMBL685,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,295.298,2.972200000000001,2,4,84.07999999999998,3,0.72749043527813,22,0
DICLOFENAC,CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,296.153,4.364100000000001,2,2,49.33,4,0.8807285394160607,19,0
MEFENAMIC ACID,CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C,241.29,3.7452400000000017,2,2,49.33,3,0.8600549198257493,18,0
FENTANYL CITRATE,CHEMBL688,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,336.47900000000004,4.136700000000004,0,2,23.550000000000004,6,0.7914868412582013,25,0
MANNITOL,CHEMBL689,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,182.172,-3.5854000000000004,6,6,121.38000000000001,5,0.2612626527203185,12,1
PRAVASTATIN SODIUM,CHEMBL690,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.5340000000002,2.4404000000000003,4,6,124.29,10,0.39708378626335494,30,0
ETHINYL ESTRADIOL,CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,296.4100000000001,3.6126000000000023,2,2,40.46,0,0.7180018360911579,22,0
TRIMETHADIONE,CHEMBL695,CN1C(=O)OC(C)(C)C1=O,143.142,0.37359999999999993,0,3,46.61,0,0.4919347410358442,10,0
ETHOSUXIMIDE,CHEMBL696,CCC1(C)CC(=O)NC1=O,141.17,0.4491999999999999,1,2,46.17,1,0.5387218646888615,10,0
METHSUXIMIDE,CHEMBL697,CN1C(=O)CC(C)(c2ccccc2)C1=O,203.241,1.333,0,2,37.38,1,0.6456630004201521,15,0
TETRACAINE,CHEMBL698,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,264.3689999999999,2.617000000000001,1,4,41.57,8,0.5786881428918659,19,0
BETAHISTINE,CHEMBL24441,CNCCc1ccccn1,136.19799999999995,0.8434999999999999,1,2,24.92,3,0.6658018289589027,10,0
SULFAPYRIDINE,CHEMBL700,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,249.29500000000004,1.4646000000000001,2,4,85.08,3,0.8064259489968827,17,0
BACLOFEN,CHEMBL701,NCC(CC(=O)O)c1ccc(Cl)cc1,213.664,1.857,2,2,63.32000000000001,4,0.8026316327602356,14,0
PIPERACILLIN,CHEMBL702,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,517.5640000000003,-0.24029999999999685,3,7,156.43,6,0.3448074018268864,36,1
SUXAMETHONIUM,CHEMBL703,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,290.404,0.2654000000000025,0,4,52.60000000000001,9,0.4515871613452488,20,0
MESALAMINE,CHEMBL704,Nc1ccc(O)c(C(=O)O)c1,153.137,0.6726000000000001,3,3,83.55,1,0.4087158551274257,11,0
ALITRETINOIN,CHEMBL705,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,300.44200000000006,5.602600000000005,1,1,37.3,5,0.5295731957656133,22,1
CETYL ALCOHOL,CHEMBL706,CCCCCCCCCCCCCCCCO,242.44699999999992,5.460000000000006,1,1,20.23,14,0.4009684425805356,17,1
SILODOSIN,CHEMBL24778,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,495.5420000000002,3.0711000000000013,3,6,97.05000000000001,13,0.36983125998632094,35,0
DOXAZOSIN,CHEMBL707,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,451.4830000000003,1.7177999999999993,1,9,112.27000000000001,4,0.6334640734356928,33,0
INDORAMIN,CHEMBL279516,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,347.46200000000016,3.604800000000002,2,2,48.13,5,0.7406983864015039,26,0
VANDETANIB,CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,475.3620000000003,4.426100000000003,1,5,62.74,5,0.593560925290803,30,0
TAMIBAROTENE,CHEMBL25202,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,351.4460000000001,4.986100000000004,2,2,66.4,3,0.8188241818203106,26,0
ZIPRASIDONE,CHEMBL708,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,412.9460000000002,3.809000000000002,1,5,48.470000000000006,4,0.7074872979003035,28,0
ALFUZOSIN,CHEMBL709,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,389.4560000000002,1.3507000000000002,2,8,111.83,8,0.6509374244824966,28,0
FINASTERIDE,CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,372.55300000000017,3.8145000000000024,2,2,58.2,1,0.7351466700288802,27,0
PHENINDIONE,CHEMBL711,O=C1c2ccccc2C(=O)C1c1ccccc1,222.243,2.849400000000001,0,2,34.14,1,0.6951125798613664,17,0
ANISINDIONE,CHEMBL712,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,252.269,2.8580000000000005,0,3,43.370000000000005,2,0.7717726415372386,19,0
FLUINDIONE,CHEMBL24924,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,240.23299999999998,2.988500000000002,0,2,34.14,1,0.7179310095669911,18,0
ENTECAVIR ANHYDROUS,CHEMBL713,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,277.284,-0.8278000000000001,4,6,130.04999999999998,2,0.5301148369563783,20,0
LAMIVUDINE,CHEMBL141,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,229.261,-0.5941000000000001,2,6,90.36999999999999,2,0.7038615838122526,15,0
ALBUTEROL,CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,239.315,1.3059999999999998,4,4,72.72,4,0.6389509580864461,17,0
OLANZAPINE,CHEMBL715,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,312.4420000000001,3.4392200000000033,1,5,30.870000000000005,0,0.8082561901210404,22,0
QUETIAPINE,CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,383.51700000000017,2.8560000000000016,1,6,48.300000000000004,5,0.8048695029648197,27,0
